COUNTER, INTERPOLATED, RAW_CQ, AF3, F7, F3, FC5, T7, P7, O1, O2, P8,T8, FC6, F4, F8, AF4, GYROX, GYROY, TIMESTAMP, MARKER_HARDWARE, ES_TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
32,0,0,4117.94871794872,4127.69230769231,4153.33333333333,4266.66666666667,4136.92307692308,4153.33333333333,4155.38461538462,4134.8717948718,4279.48717948718,4148.71794871795,4173.33333333333,4217.4358974359,4174.8717948718,4155.38461538462,2041,2029,2920.74174626147,0,2732.3828125,0,0,0,0,
33,0,0,4127.69230769231,4146.15384615385,4159.48717948718,4260,4139.48717948718,4143.58974358974,4139.48717948718,4127.17948717949,4279.48717948718,4154.35897435897,4170.25641025641,4215.89743589744,4170.25641025641,4159.48717948718,2040,2030,2920.74962648212,0,2732.3828125,0,0,0,0,
34,0,0,4121.53846153846,4134.8717948718,4155.38461538462,4260.51282051282,4140.51282051282,4134.8717948718,4125.64102564103,4117.4358974359,4284.10256410256,4143.07692307692,4171.79487179487,4216.41025641026,4172.30769230769,4161.02564102564,2042,2032,2920.75750670276,0,2732.3828125,0,0,0,0,
35,0,0,4117.94871794872,4121.02564102564,4154.35897435897,4265.12820512821,4132.30769230769,4141.53846153846,4135.38461538462,4127.69230769231,4281.53846153846,4138.46153846154,4175.89743589744,4215.38461538462,4177.4358974359,4162.5641025641,2038,2032,2920.76538692341,0,2732.3828125,0,0,0,0,
36,0,0,4116.92307692308,4127.17948717949,4149.74358974359,4266.15384615385,4123.07692307692,4144.10256410256,4141.53846153846,4138.97435897436,4270.76923076923,4143.07692307692,4171.79487179487,4221.02564102564,4168.71794871795,4155.38461538462,2039,2033,2920.77326714406,0,2732.5078125,0,0,0,0,
37,0,0,4114.35897435897,4128.71794871795,4141.02564102564,4264.61538461538,4118.97435897436,4136.41025641026,4133.84615384615,4133.33333333333,4267.17948717949,4144.10256410256,4166.15384615385,4228.71794871795,4163.58974358974,4150.25641025641,2038,2034,2920.7811473647,0,2732.5078125,0,0,0,0,
38,0,0,4114.35897435897,4122.05128205128,4140,4265.12820512821,4130.76923076923,4145.12820512821,4143.58974358974,4141.02564102564,4266.15384615385,4149.74358974359,4165.64102564103,4226.66666666667,4170.25641025641,4154.8717948718,2038,2034,2920.78902758535,0,2732.5078125,0,0,0,0,
39,0,0,4112.82051282051,4120,4140.51282051282,4270.76923076923,4139.48717948718,4152.82051282051,4155.38461538462,4154.8717948718,4265.12820512821,4152.30769230769,4170.25641025641,4227.17948717949,4173.33333333333,4154.35897435897,2041,2033,2920.79690780599,0,2732.5078125,0,0,0,0,
40,0,0,4105.64102564103,4120.51282051282,4138.46153846154,4276.92307692308,4123.58974358974,4143.58974358974,4146.66666666667,4151.79487179487,4269.74358974359,4143.58974358974,4167.17948717949,4235.38461538462,4169.23076923077,4143.58974358974,2040,2033,2920.80478802664,0,2732.5078125,0,0,0,0,
41,0,0,4103.58974358974,4117.94871794872,4136.41025641026,4274.8717948718,4119.48717948718,4145.12820512821,4146.66666666667,4149.74358974359,4272.82051282051,4135.38461538462,4157.4358974359,4238.97435897436,4166.66666666667,4137.4358974359,2039,2032,2920.81266824729,0,2732.5078125,0,0,0,0,
42,0,0,4111.79487179487,4123.58974358974,4137.4358974359,4265.12820512821,4136.92307692308,4156.92307692308,4153.84615384615,4149.23076923077,4268.20512820513,4141.02564102564,4160,4233.84615384615,4172.30769230769,4146.66666666667,2037,2032,2920.82054846793,0,2732.5078125,0,0,0,0,
43,0,0,4121.53846153846,4138.46153846154,4145.12820512821,4252.82051282051,4142.5641025641,4149.74358974359,4144.10256410256,4139.48717948718,4261.53846153846,4159.48717948718,4174.8717948718,4223.07692307692,4185.12820512821,4164.10256410256,2037,2032,2920.82842868858,0,2732.5078125,0,0,0,0,
44,0,0,4129.74358974359,4148.20512820513,4156.41025641026,4248.20512820513,4138.46153846154,4138.97435897436,4132.30769230769,4131.79487179487,4261.53846153846,4177.4358974359,4191.79487179487,4210.76923076923,4199.48717948718,4174.35897435897,2037,2033,2920.83630890923,0,2732.5078125,0,0,0,0,
45,0,0,4129.23076923077,4140,4156.92307692308,4258.97435897436,4137.4358974359,4137.94871794872,4132.82051282051,4126.15384615385,4272.82051282051,4164.10256410256,4188.71794871795,4212.30769230769,4197.94871794872,4173.33333333333,2038,2033,2920.84418912987,0,2732.5078125,0,0,0,0,
46,0,0,4125.12820512821,4131.28205128205,4152.30769230769,4268.71794871795,4133.33333333333,4133.84615384615,4131.79487179487,4118.97435897436,4285.64102564103,4140.51282051282,4174.8717948718,4217.4358974359,4184.61538461538,4168.71794871795,2038,2036,2920.85206935052,0,2732.5078125,0,0,0,0,
47,0,0,4126.66666666667,4135.89743589744,4150.76923076923,4263.58974358974,4134.8717948718,4140,4134.8717948718,4127.17948717949,4286.15384615385,4148.20512820513,4174.35897435897,4215.38461538462,4185.64102564103,4168.71794871795,2038,2036,2920.85994957116,0,2732.5078125,0,0,0,0,
48,0,0,4127.17948717949,4137.94871794872,4143.07692307692,4260.51282051282,4140.51282051282,4154.8717948718,4149.23076923077,4140,4279.48717948718,4153.33333333333,4174.8717948718,4222.05128205128,4183.58974358974,4160,2041,2039,2920.86782979181,0,2732.5078125,0,0,0,0,
49,0,0,4121.53846153846,4129.23076923077,4136.41025641026,4265.12820512821,4137.4358974359,4156.41025641026,4153.84615384615,4143.07692307692,4273.33333333333,4129.74358974359,4165.64102564103,4234.35897435897,4167.69230769231,4146.66666666667,2040,2039,2920.87571001246,0,2732.5078125,0,0,0,0,
50,0,0,4119.48717948718,4124.10256410256,4138.97435897436,4266.15384615385,4136.41025641026,4154.35897435897,4156.41025641026,4148.71794871795,4265.64102564103,4132.82051282051,4161.53846153846,4233.84615384615,4166.66666666667,4150.25641025641,2040,2036,2920.8835902331,0,2732.5078125,0,0,0,0,
51,0,0,4122.05128205128,4123.07692307692,4140.51282051282,4269.23076923077,4135.38461538462,4158.46153846154,4162.05128205128,4158.46153846154,4260,4153.33333333333,4160.51282051282,4229.23076923077,4172.30769230769,4150.25641025641,2043,2036,2920.89147045375,0,2732.5078125,0,0,0,0,
52,0,0,4121.53846153846,4121.02564102564,4140.51282051282,4272.82051282051,4127.69230769231,4154.8717948718,4157.4358974359,4160,4257.94871794872,4143.07692307692,4157.94871794872,4228.71794871795,4165.64102564103,4142.5641025641,2043,2036,2920.8993506744,0,2732.6328125,0,0,0,0,
53,0,0,4126.66666666667,4129.74358974359,4142.05128205128,4266.15384615385,4131.28205128205,4152.82051282051,4146.66666666667,4145.64102564103,4262.05128205128,4141.02564102564,4166.66666666667,4228.71794871795,4171.79487179487,4146.66666666667,2043,2034,2920.90723089504,0,2732.6328125,0,0,0,0,
54,0,0,4136.41025641026,4138.46153846154,4145.64102564103,4258.97435897436,4143.58974358974,4156.41025641026,4142.5641025641,4126.66666666667,4273.84615384615,4160.51282051282,4171.28205128205,4227.17948717949,4186.15384615385,4155.38461538462,2043,2033,2920.91511111569,0,2732.6328125,0,0,0,0,
55,0,0,4137.4358974359,4135.38461538462,4150.76923076923,4263.07692307692,4147.69230769231,4147.17948717949,4139.48717948718,4121.53846153846,4279.48717948718,4160,4168.20512820513,4222.05128205128,4187.69230769231,4161.53846153846,2043,2035,2920.92299133633,0,2732.6328125,0,0,0,0,
56,0,0,4138.97435897436,4139.48717948718,4150.76923076923,4263.07692307692,4146.15384615385,4137.94871794872,4135.38461538462,4130.76923076923,4273.84615384615,4153.84615384615,4178.46153846154,4213.33333333333,4187.17948717949,4167.69230769231,2043,2037,2920.93087155698,0,2732.6328125,0,0,0,0,
57,0,0,4136.92307692308,4136.92307692308,4146.15384615385,4260,4138.46153846154,4146.15384615385,4145.12820512821,4138.97435897436,4274.35897435897,4156.41025641026,4180.51282051282,4212.30769230769,4186.66666666667,4164.10256410256,2045,2036,2920.93875177763,0,2732.6328125,0,0,0,0,
58,0,0,4127.17948717949,4126.66666666667,4138.97435897436,4270.25641025641,4139.48717948718,4154.35897435897,4153.84615384615,4140.51282051282,4277.4358974359,4145.64102564103,4166.15384615385,4226.15384615385,4181.02564102564,4149.23076923077,2046,2038,2920.94663199827,0,2732.6328125,0,0,0,0,
59,0,0,4121.53846153846,4128.20512820513,4128.71794871795,4280.51282051282,4153.84615384615,4150.25641025641,4148.71794871795,4138.97435897436,4271.28205128205,4136.92307692308,4155.38461538462,4243.58974358974,4174.8717948718,4140.51282051282,2047,2038,2920.95451221892,0,2732.6328125,0,0,0,0,
60,0,0,4122.05128205128,4135.38461538462,4120,4277.4358974359,4152.30769230769,4153.33333333333,4155.38461538462,4149.23076923077,4264.10256410256,4150.25641025641,4151.28205128205,4250.25641025641,4165.12820512821,4135.89743589744,2045,2038,2920.96239243957,0,2732.6328125,0,0,0,0,
61,0,0,4120.51282051282,4135.38461538462,4122.5641025641,4272.30769230769,4137.94871794872,4161.02564102564,4171.28205128205,4167.17948717949,4260.51282051282,4156.41025641026,4150.25641025641,4249.74358974359,4162.05128205128,4134.8717948718,2044,2036,2920.97027266021,0,2732.6328125,0,0,0,0,
62,0,0,4121.02564102564,4129.23076923077,4126.15384615385,4278.46153846154,4134.35897435897,4151.79487179487,4162.5641025641,4163.58974358974,4257.4358974359,4147.69230769231,4153.84615384615,4248.71794871795,4170.76923076923,4137.94871794872,2044,2034,2920.97815288086,0,2732.6328125,0,0,0,0,
63,0,0,4124.61538461538,4127.17948717949,4122.5641025641,4280.51282051282,4136.92307692308,4137.4358974359,4136.41025641026,4133.84615384615,4265.12820512821,4143.58974358974,4153.84615384615,4247.17948717949,4172.82051282051,4136.92307692308,2044,2035,2920.9860331015,0,2732.6328125,0,0,0,0,
64,0,795,4124.10256410256,4134.8717948718,4127.69230769231,4267.69230769231,4138.97435897436,4140.51282051282,4130.76923076923,4114.35897435897,4277.4358974359,4151.79487179487,4158.97435897436,4242.5641025641,4171.28205128205,4139.48717948718,2042,2035,2920.99391332215,0,2732.6328125,0,0,0,0,
65,0,846,4124.10256410256,4140,4136.92307692308,4262.05128205128,4142.05128205128,4152.30769230769,4138.97435897436,4121.02564102564,4276.41025641026,4159.48717948718,4167.69230769231,4241.02564102564,4175.89743589744,4143.58974358974,2041,2036,2921.0017935428,0,2732.6328125,0,0,0,0,
66,0,693,4124.61538461538,4131.79487179487,4132.82051282051,4273.33333333333,4142.5641025641,4152.82051282051,4142.05128205128,4128.20512820513,4272.30769230769,4152.30769230769,4160.51282051282,4244.10256410256,4167.17948717949,4140,2042,2037,2921.00967376344,0,2732.6328125,0,0,0,0,
67,0,866,4121.02564102564,4124.61538461538,4124.61538461538,4280,4139.48717948718,4149.23076923077,4146.66666666667,4129.23076923077,4276.41025641026,4142.5641025641,4149.23076923077,4248.20512820513,4153.33333333333,4132.30769230769,2042,2039,2921.01755398409,0,2732.6328125,0,0,0,0,
68,0,876,4121.53846153846,4126.66666666667,4127.17948717949,4274.8717948718,4128.20512820513,4149.74358974359,4152.82051282051,4133.84615384615,4278.97435897436,4138.46153846154,4150.25641025641,4246.15384615385,4152.82051282051,4130.76923076923,2040,2041,2921.02543420474,0,2732.7578125,0,0,0,0,
69,0,853,4125.12820512821,4125.64102564103,4129.74358974359,4273.84615384615,4118.46153846154,4144.10256410256,4151.79487179487,4141.02564102564,4274.8717948718,4136.41025641026,4148.71794871795,4243.58974358974,4148.71794871795,4129.74358974359,2041,2039,2921.03331442538,0,2732.7578125,0,0,0,0,
70,0,819,4119.48717948718,4117.94871794872,4121.53846153846,4281.53846153846,4129.23076923077,4141.53846153846,4153.33333333333,4144.61538461538,4274.35897435897,4134.8717948718,4136.92307692308,4249.23076923077,4135.38461538462,4122.05128205128,2043,2037,2921.04119464603,0,2732.7578125,0,0,0,0,
71,0,793,4120.51282051282,4120,4121.02564102564,4281.02564102564,4143.07692307692,4153.33333333333,4157.4358974359,4140.51282051282,4278.46153846154,4137.94871794872,4142.5641025641,4246.66666666667,4147.17948717949,4131.28205128205,2042,2037,2921.04907486667,0,2732.7578125,0,0,0,0,
72,0,852,4134.8717948718,4136.41025641026,4129.74358974359,4271.79487179487,4143.58974358974,4153.33333333333,4144.10256410256,4129.23076923077,4277.4358974359,4145.64102564103,4163.07692307692,4233.33333333333,4170.25641025641,4149.74358974359,2042,2036,2921.05695508732,0,2732.7578125,0,0,0,0,
73,0,848,4134.35897435897,4136.41025641026,4128.20512820513,4271.28205128205,4140.51282051282,4137.4358974359,4128.20512820513,4118.97435897436,4272.30769230769,4150.25641025641,4164.10256410256,4232.30769230769,4166.15384615385,4145.12820512821,2040,2035,2921.06483530797,0,2732.7578125,0,0,0,0,
74,0,807,4127.17948717949,4126.15384615385,4126.66666666667,4277.4358974359,4138.97435897436,4136.92307692308,4136.92307692308,4122.5641025641,4275.38461538462,4153.33333333333,4154.35897435897,4236.92307692308,4162.05128205128,4140,2040,2035,2921.07271552861,0,2732.7578125,0,0,0,0,
75,0,841,4134.35897435897,4133.33333333333,4134.35897435897,4275.38461538462,4139.48717948718,4144.10256410256,4143.58974358974,4133.33333333333,4278.46153846154,4154.8717948718,4155.89743589744,4230.76923076923,4167.17948717949,4149.74358974359,2041,2036,2921.08059574926,0,2732.7578125,0,0,0,0,
76,0,836,4141.02564102564,4141.02564102564,4140.51282051282,4268.20512820513,4140.51282051282,4137.94871794872,4136.41025641026,4137.4358974359,4270.76923076923,4143.07692307692,4156.92307692308,4225.12820512821,4153.33333333333,4150.25641025641,2041,2036,2921.08847596991,0,2732.7578125,0,0,0,0,
77,0,781,4140,4138.46153846154,4143.07692307692,4263.58974358974,4139.48717948718,4136.41025641026,4141.53846153846,4134.8717948718,4262.05128205128,4137.4358974359,4160.51282051282,4226.15384615385,4144.61538461538,4148.71794871795,2042,2036,2921.09635619055,0,2732.7578125,0,0,0,0,
78,0,807,4142.05128205128,4141.02564102564,4141.02564102564,4264.10256410256,4141.02564102564,4147.69230769231,4152.82051282051,4141.53846153846,4265.64102564103,4153.33333333333,4169.23076923077,4228.20512820513,4155.38461538462,4153.84615384615,2042,2034,2921.1042364112,0,2732.7578125,0,0,0,0,
79,0,841,4140,4141.53846153846,4132.82051282051,4271.79487179487,4144.61538461538,4152.82051282051,4154.8717948718,4153.33333333333,4270.25641025641,4158.97435897436,4160,4234.8717948718,4145.12820512821,4142.5641025641,2041,2033,2921.11211663184,0,2732.7578125,0,0,0,0,
80,0,836,4137.4358974359,4135.89743589744,4131.79487179487,4273.84615384615,4140.51282051282,4152.82051282051,4160.51282051282,4152.82051282051,4257.94871794872,4149.74358974359,4147.69230769231,4235.38461538462,4129.23076923077,4133.33333333333,2042,2032,2921.11999685249,0,2732.7578125,0,0,0,0,
81,0,781,4143.58974358974,4141.02564102564,4140,4263.58974358974,4139.48717948718,4156.41025641026,4164.61538461538,4150.25641025641,4247.69230769231,4155.89743589744,4157.4358974359,4228.71794871795,4143.07692307692,4144.10256410256,2041,2032,2921.12787707314,0,2732.7578125,0,0,0,0,
82,0,807,4142.5641025641,4141.53846153846,4137.94871794872,4266.15384615385,4143.07692307692,4152.82051282051,4153.33333333333,4144.61538461538,4257.94871794872,4163.07692307692,4158.97435897436,4235.38461538462,4147.69230769231,4143.07692307692,2040,2032,2921.13575729378,0,2732.7578125,0,0,0,0,
83,0,841,4136.41025641026,4133.84615384615,4128.71794871795,4278.46153846154,4140,4142.05128205128,4141.02564102564,4128.20512820513,4273.84615384615,4154.8717948718,4149.23076923077,4247.17948717949,4134.8717948718,4133.33333333333,2043,2032,2921.14363751443,0,2732.7578125,0,0,0,0,
84,0,836,4137.94871794872,4132.30769230769,4127.69230769231,4279.48717948718,4137.4358974359,4139.48717948718,4143.07692307692,4129.74358974359,4275.38461538462,4148.20512820513,4153.33333333333,4244.61538461538,4137.94871794872,4135.38461538462,2041,2034,2921.15151773508,0,2732.8828125,0,0,0,0,
85,0,781,4139.48717948718,4130.76923076923,4127.69230769231,4275.38461538462,4140,4143.07692307692,4142.5641025641,4138.97435897436,4276.41025641026,4145.12820512821,4155.89743589744,4242.5641025641,4137.4358974359,4134.35897435897,2042,2035,2921.15939795572,0,2732.8828125,0,0,0,0,
86,0,807,4134.35897435897,4122.05128205128,4122.5641025641,4281.02564102564,4132.82051282051,4134.8717948718,4135.38461538462,4124.61538461538,4288.71794871795,4136.41025641026,4136.92307692308,4249.74358974359,4118.46153846154,4122.05128205128,2040,2034,2921.16727817637,0,2732.8828125,0,0,0,0,
87,0,841,4131.28205128205,4116.92307692308,4124.10256410256,4285.12820512821,4127.69230769231,4129.23076923077,4135.89743589744,4121.02564102564,4288.71794871795,4134.8717948718,4130.76923076923,4245.64102564103,4118.46153846154,4122.5641025641,2041,2037,2921.17515839701,0,2732.8828125,0,0,0,0,
88,0,836,4141.53846153846,4128.71794871795,4139.48717948718,4274.35897435897,4138.97435897436,4145.12820512821,4153.33333333333,4148.20512820513,4263.07692307692,4150.76923076923,4155.38461538462,4228.20512820513,4140.51282051282,4145.64102564103,2043,2036,2921.18303861766,0,2732.8828125,0,0,0,0,
89,0,781,4153.33333333333,4143.07692307692,4153.33333333333,4262.5641025641,4146.66666666667,4160.51282051282,4171.79487179487,4161.53846153846,4248.71794871795,4158.97435897436,4168.20512820513,4218.97435897436,4146.15384615385,4157.94871794872,2042,2032,2921.19091883831,0,2732.8828125,0,0,0,0,
90,0,807,4155.89743589744,4143.58974358974,4155.38461538462,4262.05128205128,4146.15384615385,4156.92307692308,4169.23076923077,4153.84615384615,4260.51282051282,4151.28205128205,4161.53846153846,4217.4358974359,4144.61538461538,4153.84615384615,2043,2032,2921.19879905895,0,2732.8828125,0,0,0,0,
91,0,841,4154.35897435897,4143.58974358974,4153.84615384615,4264.10256410256,4152.82051282051,4153.84615384615,4157.94871794872,4149.74358974359,4264.61538461538,4154.8717948718,4163.58974358974,4214.8717948718,4150.76923076923,4151.79487179487,2042,2031,2921.2066792796,0,2732.8828125,0,0,0,0,
92,0,836,4155.38461538462,4152.30769230769,4151.79487179487,4261.02564102564,4157.94871794872,4158.97435897436,4153.84615384615,4144.61538461538,4258.46153846154,4167.69230769231,4170.76923076923,4217.94871794872,4152.30769230769,4153.84615384615,2043,2030,2921.21455950025,0,2732.8828125,0,0,0,0,
93,0,781,4156.92307692308,4152.82051282051,4151.79487179487,4260,4155.89743589744,4156.92307692308,4154.35897435897,4142.5641025641,4255.89743589744,4171.28205128205,4170.76923076923,4217.94871794872,4156.41025641026,4158.46153846154,2043,2033,2921.22243972089,0,2732.8828125,0,0,0,0,
94,0,807,4155.38461538462,4140.51282051282,4153.33333333333,4263.58974358974,4155.38461538462,4151.79487179487,4152.30769230769,4151.79487179487,4250.76923076923,4170.76923076923,4162.05128205128,4214.8717948718,4154.35897435897,4154.8717948718,2041,2033,2921.23031994154,0,2732.8828125,0,0,0,0,
95,0,841,4154.8717948718,4136.41025641026,4148.20512820513,4264.10256410256,4152.82051282051,4152.30769230769,4154.8717948718,4157.94871794872,4248.20512820513,4162.5641025641,4152.30769230769,4221.53846153846,4137.94871794872,4140.51282051282,2043,2033,2921.23820016218,0,2732.8828125,0,0,0,0,
96,0,836,4155.38461538462,4140,4148.20512820513,4264.61538461538,4152.30769230769,4154.8717948718,4164.10256410256,4157.4358974359,4251.28205128205,4154.35897435897,4151.28205128205,4228.20512820513,4142.5641025641,4142.5641025641,2043,2034,2921.24608038283,0,2732.8828125,0,0,0,0,
97,0,781,4153.84615384615,4137.4358974359,4151.79487179487,4265.64102564103,4158.46153846154,4158.46153846154,4168.20512820513,4155.89743589744,4250.25641025641,4161.53846153846,4158.46153846154,4225.12820512821,4157.4358974359,4149.74358974359,2042,2034,2921.25396060348,0,2732.8828125,0,0,0,0,
98,0,807,4152.30769230769,4131.28205128205,4148.20512820513,4265.64102564103,4157.4358974359,4161.02564102564,4169.23076923077,4154.8717948718,4247.17948717949,4165.64102564103,4161.53846153846,4221.02564102564,4144.61538461538,4143.07692307692,2042,2032,2921.26184082412,0,2732.8828125,0,0,0,0,
99,0,841,4150.76923076923,4131.28205128205,4148.20512820513,4266.66666666667,4151.28205128205,4160,4168.20512820513,4158.46153846154,4250.25641025641,4164.61538461538,4169.23076923077,4218.97435897436,4142.05128205128,4146.66666666667,2042,2032,2921.26972104477,0,2732.8828125,0,0,0,0,
100,0,836,4139.48717948718,4136.92307692308,4153.84615384615,4266.66666666667,4157.94871794872,4156.41025641026,4159.48717948718,4153.84615384615,4259.48717948718,4169.74358974359,4175.38461538462,4216.92307692308,4165.64102564103,4161.53846153846,2044,2030,2921.27760126542,0,2733.0078125,0,0,0,0,
101,0,781,4122.5641025641,4142.05128205128,4153.84615384615,4264.10256410256,4168.20512820513,4153.84615384615,4149.74358974359,4135.38461538462,4269.23076923077,4170.25641025641,4167.69230769231,4218.97435897436,4167.17948717949,4161.02564102564,2046,2030,2921.28548148606,0,2733.0078125,0,0,0,0,
102,0,807,4110.25641025641,4141.02564102564,4151.28205128205,4263.58974358974,4160,4154.35897435897,4151.28205128205,4135.89743589744,4265.12820512821,4169.74358974359,4164.61538461538,4224.61538461538,4152.30769230769,4151.28205128205,2045,2031,2921.29336170671,0,2733.0078125,0,0,0,0,
103,0,841,4102.5641025641,4135.38461538462,4152.30769230769,4267.69230769231,4145.12820512821,4152.82051282051,4152.30769230769,4152.30769230769,4257.94871794872,4167.17948717949,4170.25641025641,4227.17948717949,4156.92307692308,4147.17948717949,2044,2031,2921.30124192735,0,2733.0078125,0,0,0,0,
104,0,836,4100.51282051282,4132.82051282051,4150.25641025641,4268.20512820513,4147.69230769231,4151.79487179487,4148.71794871795,4154.35897435897,4262.5641025641,4156.92307692308,4164.61538461538,4229.74358974359,4157.94871794872,4143.07692307692,2043,2032,2921.309122148,0,2733.0078125,0,0,0,0,
105,0,781,4106.15384615385,4136.41025641026,4147.69230769231,4263.58974358974,4161.02564102564,4155.89743589744,4152.30769230769,4149.23076923077,4265.12820512821,4155.89743589744,4155.38461538462,4231.28205128205,4143.07692307692,4138.97435897436,2044,2033,2921.31700236865,0,2733.0078125,0,0,0,0,
106,0,807,4117.4358974359,4138.97435897436,4144.10256410256,4261.53846153846,4158.97435897436,4156.92307692308,4155.38461538462,4152.30769230769,4261.02564102564,4164.61538461538,4157.4358974359,4231.28205128205,4143.07692307692,4137.94871794872,2043,2032,2921.32488258929,0,2733.0078125,0,0,0,0,
